feedback_id,source_type,source_name,feedback_text,created_at,customer_segment,product_area,sentiment,severity,language,data_type,metadata_origin,rating,product_name,product_price,theme,theme_origin
SYN-INT-038,Interview,Synthetic Customer Interviews,Several small electronic items I bought recently had loose plastic parts. Quality control seems inconsistent across third-party sellers.,2026-08-22,Power User - Mobile,product_quality,negative,3,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_template"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",2.0,Electronics Accessories,1800,Product Quality Issues,synthetic_ground_truth
SYN-INT-039,Interview,Synthetic Customer Interviews,"Whenever I use the desktop website, the checkout process is seamless. Saved cards and addresses work reliably every time.",2026-07-03,Power User - Desktop,checkout,positive,1,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_template"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",5.0,Web Checkout Gateway,4200,Positive Checkout/Shopping Experience,synthetic_ground_truth
SYN-INT-040,Interview,Synthetic Customer Interviews,I buy household essentials every month and the reordering flow is super convenient.,2026-08-18,Returning User - Mobile,checkout,positive,1,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_template"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",5.0,Mobile App Storefront,2600,Positive Checkout/Shopping Experience,synthetic_ground_truth
SYN-SUR-001,Survey,Synthetic Customer Survey,Payment needed retry twice before succeeding. The checkout process feels unstable.,2026-06-18,New User - Mobile,checkout,negative,3,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_template"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",2.0,Mobile Checkout Gateway,950,Payment & Checkout Reliability,synthetic_ground_truth
SYN-SUR-002,Survey,Synthetic Customer Survey,The checkout failed on mobile and I could not finish my purchase.,2026-07-28,New User - Mobile,checkout,negative,5,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_template"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",1.0,Mobile App Checkout,2100,Payment & Checkout Reliability,synthetic_ground_truth
SYN-SUR-003,Survey,Synthetic Customer Survey,Payment status was unclear for almost an hour after completing transaction.,2026-08-14,New User - Mobile,checkout,negative,3,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_template"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",2.0,Order Checkout API,1600,Payment & Checkout Reliability,synthetic_ground_truth
SYN-SUR-004,Survey,Synthetic Customer Survey,Checkout experience was very frustrating due to multiple payment gateway errors.,2026-08-25,New User - Mobile,checkout,negative,4,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_template"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",1.0,Mobile Checkout Gateway,3300,Payment & Checkout Reliability,synthetic_ground_truth
SYN-SUR-005,Survey,Synthetic Customer Survey,I didn't know whether my payment succeeded until I checked my bank statement.,2026-09-02,New User - Mobile,checkout,negative,4,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_template"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",2.0,Payment Processing,2800,Payment & Checkout Reliability,synthetic_ground_truth
SYN-SUR-006,Survey,Synthetic Customer Survey,Payment failed during final step on mobile app. Please fix payment gateway.,2026-09-05,New User - Mobile,checkout,negative,5,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_template"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",1.0,Mobile App Checkout,4400,Payment & Checkout Reliability,synthetic_ground_truth
SYN-SUR-007,Survey,Synthetic Customer Survey,Unclear order status after credit card verification on mobile browser.,2026-09-09,New User - Mobile,checkout,negative,3,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_template"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",2.0,Mobile Web Checkout,1950,Payment & Checkout Reliability,synthetic_ground_truth
SYN-SUR-008,Survey,Synthetic Customer Survey,Delivery date was postponed twice without explanation.,2026-06-29,Returning User - Mobile,delivery,negative,3,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_template"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",2.0,Delivery Tracking System,1500,Delivery-Date Uncertainty,synthetic_ground_truth
SYN-SUR-009,Survey,Synthetic Customer Survey,Arrival estimate was inaccurate by nearly a week.,2026-07-25,New User - Mobile,delivery,negative,4,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_template"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",1.0,Delivery Estimate Calculator,2200,Delivery-Date Uncertainty,synthetic_ground_truth
SYN-SUR-010,Survey,Synthetic Customer Survey,Delivery timeline unclear after order dispatch.,2026-08-15,Returning User - Desktop,delivery,negative,3,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_template"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",2.0,Logistics Tracker,3400,Delivery-Date Uncertainty,synthetic_ground_truth
SYN-SUR-011,Survey,Synthetic Customer Survey,Package arrived later than initial estimate shown during checkout.,2026-08-31,Returning User - Mobile,delivery,negative,3,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_template"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",2.0,Delivery Estimate Calculator,1750,Delivery-Date Uncertainty,synthetic_ground_truth
SYN-SUR-012,Survey,Synthetic Customer Survey,Estimated delivery date changed three times in 48 hours.,2026-09-06,Power User - Mobile,delivery,negative,3,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_template"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",2.0,Delivery Tracking System,4900,Delivery-Date Uncertainty,synthetic_ground_truth
SYN-SUR-013,Survey,Synthetic Customer Survey,Confusing initial step during account setup for new members.,2026-06-20,New User - Mobile,onboarding,negative,3,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_template"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",2.0,User Onboarding Wizard,0,Onboarding Confusion,synthetic_ground_truth
SYN-SUR-014,Survey,Synthetic Customer Survey,Difficult to complete onboarding on mobile browser.,2026-07-16,New User - Mobile,onboarding,negative,3,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_template"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",2.0,Mobile App Onboarding,0,Onboarding Confusion,synthetic_ground_truth
SYN-SUR-015,Survey,Synthetic Customer Survey,"Onboarding was fast, clear, and very well designed.",2026-08-13,Returning User - Desktop,onboarding,positive,1,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_template"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",5.0,Account Setup Flow,0,Onboarding Confusion,synthetic_ground_truth
SYN-SUR-016,Survey,Synthetic Customer Survey,Initial setup was simple and took under a minute.,2026-08-28,Power User - Mobile,onboarding,positive,1,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_template"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",5.0,User Onboarding Wizard,0,Onboarding Confusion,synthetic_ground_truth
SYN-SUR-017,Survey,Synthetic Customer Survey,Unclear first steps after creating a new profile.,2026-09-07,New User - Desktop,onboarding,negative,3,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_template"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",2.0,Account Setup Flow,0,Onboarding Confusion,synthetic_ground_truth
SYN-SUR-018,Survey,Synthetic Customer Survey,Search results often contain items unrelated to my query.,2026-06-14,Returning User - Mobile,search,negative,3,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_template"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",2.0,Search & Discovery Engine,1100,Search Relevance,synthetic_ground_truth
SYN-SUR-019,Survey,Synthetic Customer Survey,Filter options are reset when navigating back from a product page.,2026-07-17,Returning User - Desktop,search,negative,2,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_template"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",3.0,Catalog Search Filter,2800,Search Relevance,synthetic_ground_truth
SYN-SUR-020,Survey,Synthetic Customer Survey,Search query auto-complete is helpful but results ranking needs tuning.,2026-08-08,New User - Mobile,search,neutral,2,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_template"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",3.0,Search & Discovery Engine,1650,Search Relevance,synthetic_ground_truth
SYN-SUR-021,Survey,Synthetic Customer Survey,Search relevance is acceptable for basic terms.,2026-08-25,Returning User - Mobile,search,positive,1,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_template"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",4.0,Search & Discovery Engine,2300,Search Relevance,synthetic_ground_truth
SYN-SUR-022,Survey,Synthetic Customer Survey,Difficulty finding exact product variants using search bar.,2026-09-04,Power User - Desktop,search,negative,2,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_template"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",2.0,Search & Discovery Engine,4600,Search Relevance,synthetic_ground_truth
SYN-SUR-023,Survey,Synthetic Customer Survey,An AI shopping assistant to help compare specifications would be a great addition.,2026-06-23,Power User - Mobile,wishlist,positive,1,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_template"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",4.0,AI Shopping Assistant,0,Wishlist / AI Assistant Feature Requests,synthetic_ground_truth
SYN-SUR-024,Survey,Synthetic Customer Survey,Would like ability to create multiple themed wishlists.,2026-07-18,Power User - Desktop,wishlist,neutral,1,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_template"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",4.0,Wishlist Management,0,Wishlist / AI Assistant Feature Requests,synthetic_ground_truth
SYN-SUR-025,Survey,Synthetic Customer Survey,Side by side product comparison table would be helpful.,2026-08-07,Power User - Desktop,wishlist,neutral,1,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_template"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",4.0,Product Comparison Tool,0,Wishlist / AI Assistant Feature Requests,synthetic_ground_truth
SYN-SUR-026,Survey,Synthetic Customer Survey,Notification when a saved wishlist product goes on sale.,2026-08-24,Power User - Mobile,wishlist,positive,1,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_template"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",5.0,Wishlist Management,0,Wishlist / AI Assistant Feature Requests,synthetic_ground_truth
SYN-SUR-027,Survey,Synthetic Customer Survey,AI recommendations for complementary products.,2026-09-02,Power User - Mobile,wishlist,neutral,1,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_template"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",4.0,AI Shopping Assistant,0,Wishlist / AI Assistant Feature Requests,synthetic_ground_truth
SYN-SUR-028,Survey,Synthetic Customer Survey,Unclear refund status and delay in bank crediting.,2026-07-20,Returning User - Mobile,returns,negative,4,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_template"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",1.0,Refund Processing Gateway,1900,Returns / Refund Friction,synthetic_ground_truth
SYN-SUR-029,Survey,Synthetic Customer Survey,Return pickup was delayed by four days with no notification.,2026-08-26,Returning User - Mobile,returns,negative,3,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_template"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",2.0,Reverse Logistics,2400,Returns / Refund Friction,synthetic_ground_truth
SYN-SUR-030,Survey,Synthetic Customer Survey,Item stopped working within one week of delivery.,2026-07-02,New User - Mobile,product_quality,negative,5,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_template"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",1.0,Wireless Earphones,1299,Product Quality Issues,synthetic_ground_truth
SYN-SUR-031,Survey,Synthetic Customer Survey,Poor plastic quality and fragile build.,2026-08-17,Returning User - Mobile,product_quality,negative,3,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_template"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",2.0,Desk Fan,850,Product Quality Issues,synthetic_ground_truth
SYN-SUR-032,Survey,Synthetic Customer Survey,Damaged packaging resulted in broken parts upon arrival.,2026-09-06,New User - Desktop,product_quality,negative,4,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_template"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",1.0,Induction Cooktop,2600,Product Quality Issues,synthetic_ground_truth
SYN-SUR-033,Survey,Synthetic Customer Survey,Checkout was smooth and fast with no issues.,2026-06-18,Returning User - Mobile,checkout,positive,1,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_template"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",5.0,Mobile Checkout Gateway,1200,Positive Checkout/Shopping Experience,synthetic_ground_truth
SYN-SUR-034,Survey,Synthetic Customer Survey,Great shopping experience and prompt delivery.,2026-07-22,New User - Mobile,checkout,positive,1,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_template"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",5.0,Web Storefront Platform,2100,Positive Checkout/Shopping Experience,synthetic_ground_truth
SYN-SUR-035,Survey,Synthetic Customer Survey,Payment and order confirmation worked perfectly.,2026-08-30,Power User - Mobile,checkout,positive,1,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_template"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",5.0,Mobile Checkout Gateway,3500,Positive Checkout/Shopping Experience,synthetic_ground_truth
SYN-ENH-001,Support Ticket,Synthetic Support Dataset,"The checkout screen froze on 'Contacting Bank' for 5 minutes, so I closed the app. Later I got a debit alert for ₹3,499 but no order confirmation email.",2026-06-08,New User - Mobile,checkout,negative,5,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_controlled"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",1.0,Mobile Checkout API,3499,Payment & Checkout Reliability,synthetic_ground_truth
